Index	Items	Price	PriceWatts	PriceAlternate	Pouch	EffectField	ItemSprite	GroupType	CanUseOnPokemon	GroupIndex	Boost0	Boost1	Boost2	Boost3	ItemID	Data
818	虫Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	818	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
819	岩石Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	819	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
820	幽灵Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	820	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
821	龙Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	821	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
822	恶Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	822	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
823	钢Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	823	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
824	妖精Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	824	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
825	皮卡丘Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	825	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
826	狙射树枭Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	826	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
827	炽焰咆哮虎Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	827	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
828	西狮海壬Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	828	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
829	卡璞Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	829	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
830	玛夏多Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	830	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
831	阿罗雷Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	831	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
832	卡比兽Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	832	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
833	伊布Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	833	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
834	梦幻Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	834	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
835	智皮卡Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	835	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
836	智皮卡Ｚ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	836	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
837	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	837	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
838	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	838	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
839	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	839	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
840	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	840	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
841	材料袋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	841	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
842	钓竿	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	842	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
843	博士的面罩	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	843	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
844	圆庆票	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	844	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845	光辉石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	845	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
846	胆怯球	4000	0	10	Items	0	846	None	False	0	0	0	0	0	846	160|15|0|0|0|0|0|0|10|0|0|0|183|0|0|0|159|4|30|0|0|0|2|1|227|0|78|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
847	基格尔德多面体	0	0	0	Key	8	847	None	False	0	0	0	0	0	847	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63|8|0|8|0|0|9|0|15|0|79|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
848	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	848	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
849	冰之石	3000	0	0	Items	6	849	None	True	0	8	0	0	0	849	184|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|30|6|0|1|2|0|57|0|81|3|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
850	骑行装置	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	850	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
851	究极球	0	0	150	Balls	0	851	Ball	False	25	0	0	0	0	851	0|0|0|0|0|0|0|0|150|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|24|0|83|3|1|25|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
852	大马拉萨达	350	0	0	Medicine	1	852	None	True	0	0	0	0	0	852	94|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|32|30|1|2|1|1|0|48|0|84|3|0|0|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
853	朱红色花蜜	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	853	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
854	金黄色花蜜	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	854	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
855	桃粉色花蜜	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	855	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
856	兰紫色花蜜	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	856	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
857	太阳之笛	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	857	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
858	月亮之笛	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	858	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
859	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	859	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
860	奇异卡片	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	860	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
861	银色蔓莓果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	861	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
862	金色蔓莓果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	862	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
863	银色蕉香果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	863	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
864	金色蕉香果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	864	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
865	银色凰梨果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	865	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
866	金色凰梨果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	866	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
867	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	867	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
868	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	868	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
869	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	869	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
870	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	870	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
871	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	871	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
872	秘密钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	872	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
873	船票	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	873	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
874	西尔佛检视镜	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	874	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
875	包裹	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	875	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
876	钥匙卡	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	876	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
877	金假牙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	877	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
878	电梯钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	878	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
879	大地膜	4000	0	15	Items	0	879	None	False	0	0	0	0	0	879	160|15|0|0|0|0|0|0|15|0|0|0|184|0|0|0|159|4|60|0|0|0|2|0|228|0|111|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
880	部位护具	4000	0	0	Items	0	880	None	False	0	0	0	0	0	880	160|15|0|0|0|0|0|0|0|0|0|0|185|0|0|0|159|4|30|0|0|0|2|0|229|0|112|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
881	电气种子	4000	0	0	Items	0	881	None	False	0	0	0	0	0	881	160|15|0|0|0|0|0|0|0|0|0|0|186|0|0|0|159|4|10|0|0|0|2|1|230|0|113|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
882	精神种子	4000	0	0	Items	0	882	None	False	0	0	0	0	0	882	160|15|0|0|0|0|0|0|0|0|0|0|187|0|0|0|159|4|10|0|0|0|2|1|231|0|114|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
883	薄雾种子	4000	0	0	Items	0	883	None	False	0	0	0	0	0	883	160|15|0|0|0|0|0|0|0|0|0|0|188|0|0|0|159|4|10|0|0|0|2|1|232|0|115|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
884	青草种子	4000	0	0	Items	0	884	None	False	0	0	0	0	0	884	160|15|0|0|0|0|0|0|0|0|0|0|189|0|0|0|159|4|10|0|0|0|2|1|233|0|116|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
885	松掉的弹簧	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	885	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
886	粉笔石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	886	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
887	弹珠	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	887	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
888	一边的耳环	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	888	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
889	海边的玻璃	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	889	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
890	金色叶子	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	890	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
891	银色叶子	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	891	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
892	光滑泥球	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	892	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
893	南国贝壳	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	893	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
894	树叶信	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	894	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
895	树叶信	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	895	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
896	小小花束	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	896	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
897	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	897	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
898	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	898	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
899	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	899	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
900	引虫香水	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	900	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
901	白银香水	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	901	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
902	黄金香水	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	902	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
903	深灰米果	250	0	0	Medicine	1	903	None	True	0	0	0	0	0	903	250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|32|30|1|2|1|1|0|49|0|135|3|0|0|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
904	战斗存储碟	1000	0	0	Items	0	904	None	False	0	0	0	0	0	904	232|3|0|0|0|0|0|0|0|0|0|0|130|0|0|0|159|4|50|0|0|0|2|0|102|0|136|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
905	飞翔存储碟	1000	0	0	Items	0	905	None	False	0	0	0	0	0	905	232|3|0|0|0|0|0|0|0|0|0|0|133|0|0|0|159|4|50|0|0|0|2|0|103|0|137|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
906	毒存储碟	1000	0	0	Items	0	906	None	False	0	0	0	0	0	906	232|3|0|0|0|0|0|0|0|0|0|0|131|0|0|0|159|4|50|0|0|0|2|0|104|0|138|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
907	大地存储碟	1000	0	0	Items	0	907	None	False	0	0	0	0	0	907	232|3|0|0|0|0|0|0|0|0|0|0|132|0|0|0|159|4|50|0|0|0|2|0|105|0|139|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
908	岩石存储碟	1000	0	0	Items	0	908	None	False	0	0	0	0	0	908	232|3|0|0|0|0|0|0|0|0|0|0|136|0|0|0|159|4|50|0|0|0|2|0|106|0|140|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
909	虫子存储碟	1000	0	0	Items	0	909	None	False	0	0	0	0	0	909	232|3|0|0|0|0|0|0|0|0|0|0|135|0|0|0|159|4|50|0|0|0|2|0|107|0|141|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
910	幽灵存储碟	1000	0	0	Items	0	910	None	False	0	0	0	0	0	910	232|3|0|0|0|0|0|0|0|0|0|0|137|0|0|0|159|4|50|0|0|0|2|0|108|0|142|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
911	钢铁存储碟	1000	0	0	Items	0	911	None	False	0	0	0	0	0	911	232|3|0|0|0|0|0|0|0|0|0|0|140|0|0|0|159|4|50|0|0|0|2|0|109|0|143|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
912	火焰存储碟	1000	0	0	Items	0	912	None	False	0	0	0	0	0	912	232|3|0|0|0|0|0|0|0|0|0|0|125|0|0|0|159|4|50|0|0|0|2|0|110|0|144|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
913	清水存储碟	1000	0	0	Items	0	913	None	False	0	0	0	0	0	913	232|3|0|0|0|0|0|0|0|0|0|0|126|0|0|0|159|4|50|0|0|0|2|0|111|0|145|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
914	青草存储碟	1000	0	0	Items	0	914	None	False	0	0	0	0	0	914	232|3|0|0|0|0|0|0|0|0|0|0|128|0|0|0|159|4|50|0|0|0|2|0|112|0|146|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
915	电子存储碟	1000	0	0	Items	0	915	None	False	0	0	0	0	0	915	232|3|0|0|0|0|0|0|0|0|0|0|127|0|0|0|159|4|50|0|0|0|2|0|113|0|147|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
916	精神存储碟	1000	0	0	Items	0	916	None	False	0	0	0	0	0	916	232|3|0|0|0|0|0|0|0|0|0|0|134|0|0|0|159|4|50|0|0|0|2|0|114|0|148|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
917	冰雪存储碟	1000	0	0	Items	0	917	None	False	0	0	0	0	0	917	232|3|0|0|0|0|0|0|0|0|0|0|129|0|0|0|159|4|50|0|0|0|2|0|115|0|149|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
918	龙存储碟	1000	0	0	Items	0	918	None	False	0	0	0	0	0	918	232|3|0|0|0|0|0|0|0|0|0|0|138|0|0|0|159|4|50|0|0|0|2|0|116|0|150|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
